,EMB_ID,PROD_ID,NR_REGISTO,DESCR,GRUPO_HOM_COD,QUANT_TOT,UNID_QUANT_TOT_ID,QUANTIDADE,UNID_QUANT_ID,TIPO_EMB_ID,ACOND_PRIMARIO_ID,TIPO_TRATAMENTO_ID,ESTADO_EMB_ID,IND_EMB_UNITARIA,IND_EMB_HOSPITALAR,IND_DISP_SEGURANCA,PEM_AMB,PEM_AMB_MS,PEM_AMB_BIO,PEM_AMB_BIO_MS,CNPEM,CHNM_COD,CDM,REFERENCIA,CARACT_ESPECIFICAS,Dosagem,Nome,ind_generico,form_farm_descr,Forma_farm_id,tipo_emb_descr,Tipo_prod_descr,Grupo_hom_descr,Estado_AIM_descr,Class_Disp_descr,Titular_AIM_descr,DCIPT_descr,DCIPT_ID,full_name,numerator_value,numerator_unit,denominator_value,denominator_unit,DCIPT_descr_parse,routes_id,routes_descr,edqm_routes_id,edqm_routes_descr_en,atc_code,atc_descr,edqm_dose_form_id,edqm_dose_form_descr_en,edqm_dose_form_descr_pt,mapping_term
2551,119089,45761,5135355,Frasco - 500 unidade(s),GH0000,500.0,32,,,,8,2,0,N,N,S,N,N,N,N,50038923.0,10014774,,,,10 mg,Amlodipina IPCA,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"IPCA - Produtos Farmacêuticos Unipessoal, Lda.",Amlodipina,174,Amlodipina IPCA 10 mg Comprimido Frasco - 500 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2552,119090,45761,5135330,Frasco - 100 unidade(s),GH0000,100.0,32,,,,8,2,0,N,N,S,N,N,N,N,50024655.0,10014774,,,,10 mg,Amlodipina IPCA,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"IPCA - Produtos Farmacêuticos Unipessoal, Lda.",Amlodipina,174,Amlodipina IPCA 10 mg Comprimido Frasco - 100 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2553,119091,45761,5135272,Blister - 14 unidade(s),GH0000,14.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina IPCA,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"IPCA - Produtos Farmacêuticos Unipessoal, Lda.",Amlodipina,174,Amlodipina IPCA 10 mg Comprimido Blister - 14 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2554,119092,45761,5135306,Blister - 28 unidade(s),GH0000,28.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013351.0,10014774,,,,10 mg,Amlodipina IPCA,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"IPCA - Produtos Farmacêuticos Unipessoal, Lda.",Amlodipina,174,Amlodipina IPCA 10 mg Comprimido Blister - 28 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2555,119093,45761,5135314,Blister - 56 unidade(s),GH0000,56.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013360.0,10014774,,,,10 mg,Amlodipina IPCA,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"IPCA - Produtos Farmacêuticos Unipessoal, Lda.",Amlodipina,174,Amlodipina IPCA 10 mg Comprimido Blister - 56 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2556,119094,45761,5135322,Blister - 84 unidade(s),GH0000,84.0,32,,,,7,2,0,N,N,S,N,N,N,N,50040170.0,10014774,,,,10 mg,Amlodipina IPCA,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"IPCA - Produtos Farmacêuticos Unipessoal, Lda.",Amlodipina,174,Amlodipina IPCA 10 mg Comprimido Blister - 84 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2578,119443,45849,5120167,Blister - 15 unidade(s),GH0000,15.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Teva,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Teva Pharma - Produtos Farmacêuticos, Lda.",Amlodipina,174,Amlodipina Teva 5 mg Comprimido Blister - 15 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2579,119444,45850,5120233,Blister - 14 unidade(s),GH0000,14.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina Teva,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Teva Pharma - Produtos Farmacêuticos, Lda.",Amlodipina,174,Amlodipina Teva 10 mg Comprimido Blister - 14 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2717,127317,44855,5119631,Blister - 14 unidade(s),GH0000,14.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Vir,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Vir Portugal, Lda.",Amlodipina,174,Amlodipina Vir 5 mg Comprimido Blister - 14 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2718,127318,44855,5119649,Blister - 20 unidade(s),GH0150,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Vir,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [1-20] unidades,Autorizado,MSRM,"Laboratórios Vir Portugal, Lda.",Amlodipina,174,Amlodipina Vir 5 mg Comprimido Blister - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2719,127319,44855,5119664,Blister - 56 unidade(s),GH0000,56.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Vir,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Vir Portugal, Lda.",Amlodipina,174,Amlodipina Vir 5 mg Comprimido Blister - 56 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2720,127320,44855,5119672,Blister - 60 unidade(s),GH0151,60.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Vir,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [21-60] unidades,Autorizado,MSRM,"Laboratórios Vir Portugal, Lda.",Amlodipina,174,Amlodipina Vir 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2721,127321,44856,5119714,Blister - 14 unidade(s),GH0000,14.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina Vir,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Vir Portugal, Lda.",Amlodipina,174,Amlodipina Vir 10 mg Comprimido Blister - 14 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2722,127322,44856,5119722,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina Vir,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Vir Portugal, Lda.",Amlodipina,174,Amlodipina Vir 10 mg Comprimido Blister - 20 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2723,127323,44856,5119748,Blister - 56 unidade(s),GH0000,56.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Vir,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Vir Portugal, Lda.",Amlodipina,174,Amlodipina Vir 10 mg Comprimido Blister - 56 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2724,127324,44856,5119755,Blister - 60 unidade(s),GH0147,60.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Vir,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 10 mg | [21-60] unidades,Autorizado,MSRM,"Laboratórios Vir Portugal, Lda.",Amlodipina,174,Amlodipina Vir 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2726,127846,45849,5120175,Blister - 20 unidade(s),GH0150,20.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Teva,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [1-20] unidades,Autorizado,MSRM,"Teva Pharma - Produtos Farmacêuticos, Lda.",Amlodipina,174,Amlodipina Teva 5 mg Comprimido Blister - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2727,127847,45849,5120209,Blister - 28 unidade(s),GH0000,28.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013327.0,10017457,,,,5 mg,Amlodipina Teva,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Teva Pharma - Produtos Farmacêuticos, Lda.",Amlodipina,174,Amlodipina Teva 5 mg Comprimido Blister - 28 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2728,127848,45849,5120217,Blister - 30 unidade(s),GH0000,30.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013327.0,10017457,,,,5 mg,Amlodipina Teva,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Teva Pharma - Produtos Farmacêuticos, Lda.",Amlodipina,174,Amlodipina Teva 5 mg Comprimido Blister - 30 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2729,127850,45849,5120225,Blister - 56 unidade(s),GH0151,56.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Teva,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [21-60] unidades,Autorizado,MSRM,"Teva Pharma - Produtos Farmacêuticos, Lda.",Amlodipina,174,Amlodipina Teva 5 mg Comprimido Blister - 56 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2730,127858,45850,5120241,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina Teva,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Teva Pharma - Produtos Farmacêuticos, Lda.",Amlodipina,174,Amlodipina Teva 10 mg Comprimido Blister - 20 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2731,127859,45850,5120258,Blister - 28 unidade(s),GH0000,28.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013351.0,10014774,,,,10 mg,Amlodipina Teva,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Teva Pharma - Produtos Farmacêuticos, Lda.",Amlodipina,174,Amlodipina Teva 10 mg Comprimido Blister - 28 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2732,127860,45850,5120266,Blister - 30 unidade(s),GH0000,30.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013351.0,10014774,,,,10 mg,Amlodipina Teva,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Teva Pharma - Produtos Farmacêuticos, Lda.",Amlodipina,174,Amlodipina Teva 10 mg Comprimido Blister - 30 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2733,127904,45850,5120274,Blister - 56 unidade(s),GH0147,56.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Teva,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 10 mg | [21-60] unidades,Autorizado,MSRM,"Teva Pharma - Produtos Farmacêuticos, Lda.",Amlodipina,174,Amlodipina Teva 10 mg Comprimido Blister - 56 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2895,138267,48509,5193578,Blister - 60 unidade(s),GH0151,60.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Upjohn,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [21-60] unidades,Autorizado,MSRM,Upjohn EESV,Amlodipina,174,Amlodipina Upjohn 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2896,138268,48509,5193560,Blister - 20 unidade(s),GH0150,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Upjohn,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [1-20] unidades,Autorizado,MSRM,Upjohn EESV,Amlodipina,174,Amlodipina Upjohn 5 mg Comprimido Blister - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2897,138269,48510,5193602,Blister - 60 unidade(s),GH0147,60.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Upjohn,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 10 mg | [21-60] unidades,Autorizado,MSRM,Upjohn EESV,Amlodipina,174,Amlodipina Upjohn 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2988,141710,49050,5254362,Blister - 20 unidade(s),GH0150,20.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Krka,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [1-20] unidades,Autorizado,MSRM,"KRKA Farmacêutica, Sociedade Unipessoal, Lda.",Amlodipina,174,Amlodipina Krka 5 mg Comprimido Blister - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2989,141715,49050,5254370,Blister - 60 unidade(s),GH0151,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Krka,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [21-60] unidades,Autorizado,MSRM,"KRKA Farmacêutica, Sociedade Unipessoal, Lda.",Amlodipina,174,Amlodipina Krka 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2990,141725,49051,5254404,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina Krka,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"KRKA Farmacêutica, Sociedade Unipessoal, Lda.",Amlodipina,174,Amlodipina Krka 10 mg Comprimido Blister - 20 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2991,141730,49051,5254412,Blister - 60 unidade(s),GH0147,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Krka,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 10 mg | [21-60] unidades,Autorizado,MSRM,"KRKA Farmacêutica, Sociedade Unipessoal, Lda.",Amlodipina,174,Amlodipina Krka 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3141,150243,50385,5302864,Blister - 10 unidade(s),GH0150,10.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Mylan,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [1-20] unidades,Autorizado,MSRM,"Mylan, Lda.",Amlodipina,174,Amlodipina Mylan 5 mg Comprimido Blister - 10 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3142,150248,50386,5302906,Blister - 10 unidade(s),GH0000,10.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina Mylan,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Mylan, Lda.",Amlodipina,174,Amlodipina Mylan 10 mg Comprimido Blister - 10 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3294,159438,50385,5302872,Blister - 60 unidade(s),GH0151,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Mylan,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [21-60] unidades,Autorizado,MSRM,"Mylan, Lda.",Amlodipina,174,Amlodipina Mylan 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3295,159452,50386,5302914,Blister - 60 unidade(s),GH0147,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Mylan,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 10 mg | [21-60] unidades,Autorizado,MSRM,"Mylan, Lda.",Amlodipina,174,Amlodipina Mylan 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3441,170800,53399,5463013,Blister - 15 unidade(s),GH0000,15.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Mepha,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.",Amlodipina,174,Amlodipina Mepha 5 mg Comprimido Blister - 15 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3462,176582,53992,5401716,Blister - 10 unidade(s),GH0000,10.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Accord,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Accord Healthcare, S.L.U.",Amlodipina,174,Amlodipina Accord 5 mg Comprimido Blister - 10 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3463,176583,53993,5401807,Blister - 10 unidade(s),GH0000,10.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina Accord,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Accord Healthcare, S.L.U.",Amlodipina,174,Amlodipina Accord 10 mg Comprimido Blister - 10 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3538,179943,53992,5401724,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Accord,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Accord Healthcare, S.L.U.",Amlodipina,174,Amlodipina Accord 5 mg Comprimido Blister - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3539,179944,53992,5401732,Blister - 28 unidade(s),GH0000,28.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013327.0,10017457,,,,5 mg,Amlodipina Accord,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Accord Healthcare, S.L.U.",Amlodipina,174,Amlodipina Accord 5 mg Comprimido Blister - 28 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3540,179945,53992,5401740,Blister - 30 unidade(s),GH0000,30.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013327.0,10017457,,,,5 mg,Amlodipina Accord,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Accord Healthcare, S.L.U.",Amlodipina,174,Amlodipina Accord 5 mg Comprimido Blister - 30 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3541,179946,53992,5401757,Blister - 50 unidade(s),GH0000,50.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Accord,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Accord Healthcare, S.L.U.",Amlodipina,174,Amlodipina Accord 5 mg Comprimido Blister - 50 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3542,179947,53992,5401765,Blister - 98 unidade(s),GH0000,98.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024639.0,10017457,,,,5 mg,Amlodipina Accord,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Accord Healthcare, S.L.U.",Amlodipina,174,Amlodipina Accord 5 mg Comprimido Blister - 98 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3543,179948,53992,5401773,Blister - 100 unidade(s),GH0000,100.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024639.0,10017457,,,,5 mg,Amlodipina Accord,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Accord Healthcare, S.L.U.",Amlodipina,174,Amlodipina Accord 5 mg Comprimido Blister - 100 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3544,179949,53993,5401815,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina Accord,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Accord Healthcare, S.L.U.",Amlodipina,174,Amlodipina Accord 10 mg Comprimido Blister - 20 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3545,179950,53993,5401823,Blister - 28 unidade(s),GH0000,28.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013351.0,10014774,,,,10 mg,Amlodipina Accord,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Accord Healthcare, S.L.U.",Amlodipina,174,Amlodipina Accord 10 mg Comprimido Blister - 28 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3546,179951,53993,5401831,Blister - 30 unidade(s),GH0000,30.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013351.0,10014774,,,,10 mg,Amlodipina Accord,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Accord Healthcare, S.L.U.",Amlodipina,174,Amlodipina Accord 10 mg Comprimido Blister - 30 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3547,179952,53993,5401849,Blister - 50 unidade(s),GH0000,50.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Accord,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Accord Healthcare, S.L.U.",Amlodipina,174,Amlodipina Accord 10 mg Comprimido Blister - 50 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3548,179953,53993,5401856,Blister - 90 unidade(s),GH0000,90.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024655.0,10014774,,,,10 mg,Amlodipina Accord,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Accord Healthcare, S.L.U.",Amlodipina,174,Amlodipina Accord 10 mg Comprimido Blister - 90 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3549,179954,53993,5401864,Blister - 98 unidade(s),GH0000,98.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024655.0,10014774,,,,10 mg,Amlodipina Accord,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Accord Healthcare, S.L.U.",Amlodipina,174,Amlodipina Accord 10 mg Comprimido Blister - 98 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3550,179955,53993,5401872,Blister - 100 unidade(s),GH0000,100.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024655.0,10014774,,,,10 mg,Amlodipina Accord,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Accord Healthcare, S.L.U.",Amlodipina,174,Amlodipina Accord 10 mg Comprimido Blister - 100 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
